,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모,장사일
697,20130711,폐업,20170201,대전광역시 서구 도마동 94-11번지 1층,32.89,20170201
698,20130716,폐업,20150323,대전광역시 서구 도마동 130-36번지 1층,25.92,20150323
699,20130717,폐업,20190123,대전광역시 서구 도마동 142-6번지 1층,34.44,20190123
700,20131112,폐업,20150916,대전광역시 서구 변동 71-12번지 1층,72.76,20150916
701,20131203,폐업,20161215,대전광역시 서구 변동 49-9번지 1층,38.03,20161215
702,20130520,폐업,20170104,대전광역시 서구 도마동 106-12번지 1층,31.07,20170104
703,20131210,폐업,20200618,대전광역시 서구 도마동 127-4번지 1층,103.2,20200618
704,20130703,폐업,20170818,대전광역시 서구 도마동 113-6번지 1층,16.06,20170818
705,20130808,폐업,20190604,대전광역시 서구 도마동 34-14번지 1층,39.32,20190604
706,20131126,폐업,20150528,대전광역시 서구 도마동 34-26번지 1층,57.46,20150528
707,20131216,폐업,20191008,대전광역시 서구 도마동 50-28번지 1층,33.15,20191008
708,20131217,폐업,20160112,대전광역시 서구 도마동 122-8번지 1층,31.58,20160112
709,20131218,폐업,20170425,대전광역시 서구 도마동 86-101번지 1층,75.58,20170425
710,20140513,폐업,20150313,대전광역시 서구 변동 73-61번지 1층,41.85,20150313
711,20140521,폐업,20150713,대전광역시 서구 도마동 134-5번지 1층,10.85,20150713
712,20140526,폐업,20160714,대전광역시 서구 도마동 109-13번지,34.12,20160714
713,20131212,폐업,20180628,대전광역시 서구 변동 34-19번지 1층,43.45,20180628
714,20130826,폐업,20171019,대전광역시 서구 도마동 463-3번지 1층,393.17,20171019
715,20131017,폐업,20191220,대전광역시 서구 변동 22-34번지,33.29,20191220
716,20140128,폐업,20160115,대전광역시 서구 도마동 120-20번지 1층 1호,22.45,20160115
717,20140226,폐업,20160802,대전광역시 서구 도마동 132-16번지 1층,0.0,20160802
718,20130911,폐업,20170816,대전광역시 서구 변동 3-1번지 1층,28.76,20170816
719,20130912,폐업,20190711,대전광역시 서구 도마동 35-7번지,26.45,20190711
720,20140228,폐업,20180814,대전광역시 서구 도마동 34-26번지 1층,19.2,20180814
721,20150203,폐업,20190529,대전광역시 서구 변동 33-40번지,14.9,20190529
722,20141114,폐업,20160629,대전광역시 서구 도마동 155-10번지 1층,13.7,20160629
723,20141121,폐업,20171129,대전광역시 서구 도마동 24-7번지 1,44.7,20171129
724,20140620,폐업,20170814,대전광역시 서구 변동 56-6번지 1층,19.47,20170814
725,20140805,폐업,20200214,대전광역시 서구 도마동 328-4번지 1층,44.8,20200214
726,20130903,폐업,20190117,대전광역시 서구 도마동 40-11번지 2층,70.49,20190117
727,20140304,폐업,20160310,대전광역시 서구 도마동 171-1번지 1층,25.62,20160310
728,20140305,폐업,20170901,대전광역시 서구 도마동 38번지 103호,35.23,20170901
729,20140305,폐업,20171116,대전광역시 서구 도마동 134-5번지,7.6,20171116
730,20140314,폐업,20170328,대전광역시 서구 도마동 120-7번지 1층,29.6,20170328
731,20131024,폐업,20190801,대전광역시 서구 도마동 29-22번지,28.89,20190801
732,20131025,폐업,20170515,대전광역시 서구 변동 24-10번지,35.21,20170515
733,20150311,폐업,20150702,대전광역시 서구 도마동 114-3번지 1층일부,48.18,20150702
734,20141128,폐업,20191206,대전광역시 서구 변동 58-4번지 모닝빌아파트상가106호일부,55.1,20191206
735,20140114,폐업,20160412,"대전광역시 서구 도마동 107-7번지 도마점, 1층",31.0,20160412
736,20140408,폐업,20150417,대전광역시 서구 도마동 15-1번지 101호,17.64,20150417
737,20141208,폐업,20170906,대전광역시 서구 도마동 100-28번지 1층,78.1,20170906
738,20140408,폐업,20180508,대전광역시 서구 도마동 121-20번지 1층,26.47,20180508
739,20140321,폐업,20170714,대전광역시 서구 변동 56-25번지 1층,44.94,20170714
740,20140410,폐업,20180411,대전광역시 서구 도마동 17-44번지 1층,36.11,20180411
741,20140917,폐업,20170718,대전광역시 서구 도마동 90-42번지,29.28,20170718
742,20140828,폐업,20150609,대전광역시 서구 도마동 134-151번지 1층,16.08,20150609
743,20140407,폐업,20160324,대전광역시 서구 도마동 17-38번지 1층,20.2,20160324
744,20140924,폐업,20150916,대전광역시 서구 도마동 17-37번지 1층,15.82,20150916
745,20050129,폐업,20170330,대전광역시 서구 도마동 29-3번지 1층,32.08,20170330
746,20040906,폐업,20170515,대전광역시 서구 변동 12-58번지 1층,39.76,20170515
747,20050218,폐업,20150406,대전광역시 서구 변동 62-7번지 나동 1층,49.4,20150406
748,20060215,폐업,20190102,대전광역시 서구 변동 30-1번지 1층,303.54,20190102
749,20040715,폐업,20180417,대전광역시 서구 도마동 174-9번지 1층,73.93,20180417
750,20040716,폐업,20170330,대전광역시 서구 도마동 94-1번지,81.18,20170330
751,20040719,폐업,20170713,대전광역시 서구 도마동 133-17번지 1층,18.55,20170713
752,20050429,폐업,20170515,대전광역시 서구 변동 47-3번지 1층,31.34,20170515
753,20041124,폐업,20170809,대전광역시 서구 도마동 114-4번지 1층,48.45,20170809
754,20050121,폐업,20150402,대전광역시 서구 도마동 67-15번지 1층,25.27,20150402
755,20050414,폐업,20161028,대전광역시 서구 도마동 120-28번지 1층,82.21,20161028
756,20060223,폐업,20170227,대전광역시 서구 변동 47-22번지 1층,28.25,20170227
757,20041124,폐업,20170330,대전광역시 서구 도마동 50-15번지 1층,26.88,20170330
758,20050223,폐업,20150129,대전광역시 서구 도마동 18-25번지 102호,40.22,20150129
759,20050302,폐업,20150108,대전광역시 서구 도마동 18-25번지 101호,40.2,20150108
760,20040914,폐업,20170328,대전광역시 서구 도마동 122-18번지 1층,24.46,20170328
761,20041207,폐업,20160602,대전광역시 서구 변동 42-1번지 1층,63.63,20160602
762,20050506,폐업,20170328,대전광역시 서구 도마동 137-2번지 1층,40.99,20170328
763,20041217,폐업,20170330,"대전광역시 서구 도마동 23-5번지 ,11번지 2층",44.9,20170330
764,20051228,폐업,20170330,대전광역시 서구 도마동 89-1번지 1층,47.73,20170330
765,20060713,폐업,20150506,대전광역시 서구 도마동 74-7번지 1층,71.61,20150506
766,20051230,폐업,20170328,대전광역시 서구 도마동 188-7번지 지하,87.36,20170328
767,20130315,폐업,20170822,대전광역시 서구 도마동 133-3번지,16.21,20170822
768,20111019,폐업,20190322,대전광역시 서구 변동 74-16번지 (1층),15.5,20190322
769,20050623,폐업,20170328,대전광역시 서구 도마동 168-9번지 102호,9.3,20170328
770,20141007,폐업,20170901,대전광역시 서구 변동 19-20번지 1층,12.5,20170901
771,20141013,폐업,20200717,대전광역시 서구 도마동 133-19 1층,12.5,20200717
772,20120531,폐업,20170322,대전광역시 서구 변동 7-20번지 1층,20.87,20170322
773,20120608,폐업,20191122,대전광역시 서구 변동 21-27번지 1층,82.68,20191122
774,20111205,폐업,20170328,대전광역시 서구 도마동 185-6번지 1층,18.35,20170328
775,19990414,폐업,20170328,대전광역시 서구 도마동 131-2번지,26.85,20170328
776,20040401,폐업,20170328,대전광역시 서구 도마동 15-1번지 124호,31.6,20170328
777,20120614,폐업,20170328,대전광역시 서구 도마동 174-1번지 2층,131.75,20170328
778,20120619,폐업,20170828,대전광역시 서구 변동 70-9번지 1층,120.75,20170828
779,20111215,폐업,20151110,대전광역시 서구 변동 252-39번지 1층,30.1,20151110
780,20050319,폐업,20170328,대전광역시 서구 도마동 110-13번지 (1층),26.56,20170328
781,20040525,폐업,20190121,대전광역시 서구 도마동 86-101번지 1층,42.95,20190121
782,20040525,폐업,20170328,대전광역시 서구 도마동 126-5번지 1층,12.74,20170328
783,20111230,폐업,20161229,대전광역시 서구 도마동 70-34번지 1층,49.25,20161229
784,20111230,폐업,20170816,대전광역시 서구 도마동 147-50번지 2층,29.24,20170816
785,20050325,폐업,20181127,대전광역시 서구 도마동 176-30번지 (1층),108.3,20181127
786,20040217,폐업,20170808,대전광역시 서구 도마동 17-39번지 (1층),65.4,20170808
787,20040819,폐업,20170328,대전광역시 서구 도마동 135-22번지 지하1층,32.85,20170328
788,20040414,폐업,20200303,대전광역시 서구 도마동 86-131번지,136.88,20200303
789,20120727,폐업,20170330,대전광역시 서구 도마동 328-5번지 1층,19.6,20170330
790,20040610,폐업,20190507,대전광역시 서구 도마동 34-5번지 1층,30.38,20190507
791,20040309,폐업,20171030,대전광역시 서구 도마동 175-14번지 1층,211.62,20171030
792,20050112,폐업,20170515,대전광역시 서구 변동 40-24번지 1층,20.71,20170515
793,20040420,폐업,20180418,대전광역시 서구 도마동 175-17번지 1층,22.26,20180418
794,20120808,폐업,20170809,대전광역시 서구 변동 60-3번지 1층,93.96,20170809
795,20041106,폐업,20180515,대전광역시 서구 도마동 139-44번지 1층,37.53,20180515
796,20040824,폐업,20170515,대전광역시 서구 변동 12-8번지 1층,198.93,20170515
797,20190130,폐업,20200210,대전광역시 서구 도마동 188-1번지,33.0,20200210
798,20051101,폐업,20170330,대전광역시 서구 도마동 94-24번지 1층,40.55,20170330
799,19960327,폐업,20171128,대전광역시 서구 도마동 23-2번지,38.96,20171128
800,20100826,폐업,20170511,대전광역시 서구 도마동 94-37번지 (1층),60.87,20170511
801,20100830,폐업,20190423,대전광역시 서구 도마동 18-25번지 1층,40.4,20190423
802,20011110,폐업,20170320,대전광역시 서구 도마동 120-23번지,151.09,20170320
803,20010913,폐업,20170328,대전광역시 서구 도마동 15-1번지,33.41,20170328
804,19960803,폐업,20160411,대전광역시 서구 도마동 106-21번지 (1층),16.15,20160411
805,20051108,폐업,20170515,대전광역시 서구 변동 40-8번지 1층,79.71,20170515
806,20050927,폐업,20151029,대전광역시 서구 도마동 122-33번지 1층,61.57,20151029
807,20011114,폐업,20170330,대전광역시 서구 도마동 85-1번지,31.05,20170330
808,20010919,폐업,20160620,대전광역시 서구 도마동 87-14번지,52.7,20160620
