,날짜,구글검색
1712,2020-06-18,72.28571428571429
1713,2020-06-19,73.85714285714286
1714,2020-06-20,75.42857142857143
1715,2020-06-21,77.0
1716,2020-06-22,75.85714285714286
1717,2020-06-23,74.71428571428571
1718,2020-06-24,73.57142857142857
1719,2020-06-25,72.42857142857143
1720,2020-06-26,71.28571428571429
1721,2020-06-27,70.14285714285714
1722,2020-06-28,69.0
1723,2020-06-29,66.0
1724,2020-06-30,63.0
1725,2020-07-01,60.0
1726,2020-07-02,57.0
1727,2020-07-03,54.0
1728,2020-07-04,51.0
1729,2020-07-05,48.0
1730,2020-07-06,50.142857142857146
1731,2020-07-07,52.285714285714285
1732,2020-07-08,54.42857142857143
1733,2020-07-09,56.57142857142857
1734,2020-07-10,58.714285714285715
1735,2020-07-11,60.85714285714286
1736,2020-07-12,63.0
1737,2020-07-13,63.42857142857143
1738,2020-07-14,63.857142857142854
1739,2020-07-15,64.28571428571429
1740,2020-07-16,64.71428571428571
1741,2020-07-17,65.14285714285714
1742,2020-07-18,65.57142857142857
1743,2020-07-19,66.0
1744,2020-07-20,68.71428571428571
1745,2020-07-21,71.42857142857143
1746,2020-07-22,74.14285714285714
1747,2020-07-23,76.85714285714286
1748,2020-07-24,79.57142857142857
1749,2020-07-25,82.28571428571428
1750,2020-07-26,85.0
1751,2020-07-27,81.85714285714286
1752,2020-07-28,78.71428571428571
1753,2020-07-29,75.57142857142857
1754,2020-07-30,72.42857142857143
1755,2020-07-31,69.28571428571429
1756,2020-08-01,66.14285714285714
1757,2020-08-02,63.0
1758,2020-08-03,65.14285714285714
1759,2020-08-04,67.28571428571429
1760,2020-08-05,69.42857142857143
1761,2020-08-06,71.57142857142857
1762,2020-08-07,73.71428571428571
1763,2020-08-08,75.85714285714286
1764,2020-08-09,78.0
1765,2020-08-10,78.85714285714286
1766,2020-08-11,79.71428571428571
1767,2020-08-12,80.57142857142857
1768,2020-08-13,81.42857142857143
1769,2020-08-14,82.28571428571429
1770,2020-08-15,83.14285714285714
1771,2020-08-16,84.0
1772,2020-08-17,81.85714285714286
1773,2020-08-18,79.71428571428571
1774,2020-08-19,77.57142857142857
1775,2020-08-20,75.42857142857143
1776,2020-08-21,73.28571428571429
1777,2020-08-22,71.14285714285714
1778,2020-08-23,69.0
1779,2020-08-24,68.14285714285714
1780,2020-08-25,67.28571428571429
1781,2020-08-26,66.42857142857143
1782,2020-08-27,65.57142857142857
1783,2020-08-28,64.71428571428571
1784,2020-08-29,63.85714285714286
1785,2020-08-30,63.0
1786,2020-08-31,63.42857142857143
1787,2020-09-01,63.857142857142854
1788,2020-09-02,64.28571428571429
1789,2020-09-03,64.71428571428571
1790,2020-09-04,65.14285714285714
1791,2020-09-05,65.57142857142857
1792,2020-09-06,66.0
1793,2020-09-07,66.57142857142857
1794,2020-09-08,67.14285714285714
1795,2020-09-09,67.71428571428571
1796,2020-09-10,68.28571428571429
1797,2020-09-11,68.85714285714286
1798,2020-09-12,69.42857142857143
1799,2020-09-13,70.0
1800,2020-09-14,67.14285714285714
1801,2020-09-15,64.28571428571429
1802,2020-09-16,61.42857142857143
1803,2020-09-17,58.57142857142857
1804,2020-09-18,55.714285714285715
1805,2020-09-19,52.85714285714286
1806,2020-09-20,50.0
1807,2020-09-21,55.714285714285715
1808,2020-09-22,61.42857142857143
1809,2020-09-23,67.14285714285714
1810,2020-09-24,72.85714285714286
1811,2020-09-25,78.57142857142857
1812,2020-09-26,84.28571428571428
1813,2020-09-27,90.0
1814,2020-09-28,85.42857142857143
1815,2020-09-29,80.85714285714286
1816,2020-09-30,76.28571428571429
1817,2020-10-01,71.71428571428572
1818,2020-10-02,67.14285714285714
1819,2020-10-03,62.57142857142857
