날짜,요일,고객수,평균기온...,최저기온...,최고기온...,강수량.mm.,구글.검색량,네이버.검색량,확진자,사망자,완치자,지하철_승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구
2019-02-05,화,78,3.2,-4.3,12,NA,NA,17.23648,NA,NA,NA,69300,1,0,1,15692,19199,16796
2019-02-06,수,48,6.1,-1.2,13.5,NA,NA,18.35593,NA,NA,NA,117518,1,0,1,15693,19195,16794
2019-02-07,목,38,1.8,-5.1,7.6,0,NA,14.05864,NA,NA,NA,229075,0,0,1,15694,19191,16792
2019-02-08,금,38,-3.3,-7.5,2.1,NA,NA,15.95302,NA,NA,NA,244156,0,0,1,15695,19187,16790
2019-02-09,토,43,-2.7,-5.3,1.7,NA,NA,17.31903,NA,NA,NA,187142,0,0,1,15696,19183,16788
2019-02-10,일,35,-2.4,-7,2.2,NA,56,16.9668,NA,NA,NA,138491,0,0,1,15697,19179,16786
2019-02-11,월,47,-1.7,-6.1,4.1,NA,NA,13.3938,NA,NA,NA,242531,0,0,1,15698,19175,16784
2019-02-12,화,41,-0.3,-6.2,5.4,NA,NA,13.05477,NA,NA,NA,242904,0,0,1,15699,19171,16782
2019-02-13,수,43,-0.3,-3.9,4.9,NA,NA,15.89578,NA,NA,NA,245397,0,0,1,15700,19167,16780
2019-02-14,목,42,1.5,-3.3,8.1,NA,NA,16.89855,NA,NA,NA,253292,0,0,1,15701,19163,16778
2019-02-15,금,56,1.7,-0.6,4.7,0,NA,22.9251,NA,NA,NA,258237,0,0,1,15702,19159,16776
2019-02-16,토,63,-0.7,-3.5,2.8,0.1,NA,21.70768,NA,NA,NA,204815,0,0,1,15703,19155,16774
2019-02-17,일,38,-0.7,-6.5,6.8,NA,58,19.12205,NA,NA,NA,149021,0,0,1,15704,19151,16772
2019-02-18,월,56,1.9,-4.5,6.8,0.1,NA,18.55516,NA,NA,NA,244811,0,0,1,15705,19147,16770
2019-02-19,화,44,2.2,-0.1,4.1,18.8,NA,20.72252,NA,NA,NA,228121,0,0,1,15706,19142,16768
2019-02-20,수,50,1.9,-0.7,6.1,0,NA,18.52544,NA,NA,NA,250442,0,0,1,15707,19137,16766
2019-02-21,목,39,2.1,-3.3,8.5,NA,NA,18.0081,NA,NA,NA,249500,0,0,1,15708,19132,16764
2019-02-22,금,68,3.6,-1.5,9.9,NA,NA,23.17717,NA,NA,NA,263475,0,0,1,15709,19127,16762
2019-02-23,토,62,5.5,-1.9,14.2,NA,NA,23.33678,NA,NA,NA,205200,0,0,1,15709,19124,16760
2019-02-24,일,47,6.7,-0.8,15.1,NA,66,22.04231,NA,NA,NA,157115,0,0,1,15709,19121,16758
2019-02-25,월,64,5.7,0.9,12.9,NA,NA,19.61518,NA,NA,NA,248798,0,0,1,15709,19118,16756
2019-02-26,화,67,5.3,-2.4,12.7,NA,NA,20.36918,NA,NA,NA,249035,0,0,1,15709,19115,16754
2019-02-27,수,32,6.6,4.2,9.8,0.2,NA,19.8012,NA,NA,NA,247693,0,0,1,15709,19112,16752
2019-02-28,목,51,6.7,0.7,13.4,NA,NA,22.56406,NA,NA,NA,261441,0,0,1,15709,19109,16750
2019-03-01,금,48,6.1,0,13.7,NA,NA,21.70548,NA,NA,NA,168712,1,0,1,15709,19106,16751
2019-03-02,토,39,7.4,-0.9,16,NA,NA,21.10007,NA,NA,NA,181971,0,0,1,15709,19103,16752
2019-03-03,일,29,9,1.4,15.5,NA,66,18.40546,NA,NA,NA,144766,0,0,1,15709,19100,16753
2019-03-04,월,32,10,5.5,16.4,NA,NA,13.73613,NA,NA,NA,246542,0,0,0,15706,19097,16754
2019-03-05,화,31,8.7,2.8,14,NA,NA,12.90066,NA,NA,NA,240207,0,0,0,15703,19094,16755
2019-03-06,수,25,9.7,5.8,15.4,NA,NA,12.30296,NA,NA,NA,247293,0,0,0,15700,19091,16756
2019-03-07,목,26,7.1,3,13.2,NA,NA,13.05807,NA,NA,NA,250542,0,0,0,15697,19088,16757
2019-03-08,금,41,7,-0.6,15.5,NA,NA,16.98331,NA,NA,NA,272616,0,0,0,15694,19085,16758
2019-03-09,토,50,8.2,-1.4,17.3,NA,NA,20.62455,NA,NA,NA,216596,0,0,0,15691,19082,16759
2019-03-10,일,33,7.9,3.7,11.3,0.1,62,20.34717,NA,NA,NA,142063,0,0,0,15688,19079,16760
2019-03-11,월,21,5.7,0.6,9.8,0.8,NA,12.54072,NA,NA,NA,243925,0,0,0,15685,19076,16761
2019-03-12,화,34,4.5,-0.3,11.1,0.5,NA,12.27324,NA,NA,NA,238799,0,0,0,15682,19073,16762
2019-03-13,수,40,3.7,-1.8,9.2,NA,NA,11.768,NA,NA,NA,247206,0,0,0,15679,19070,16763
2019-03-14,목,18,5.9,-2.6,12.2,NA,NA,11.65793,NA,NA,NA,255420,0,0,0,15676,19067,16764
2019-03-15,금,33,6.9,2,12,1.1,NA,17.83088,NA,NA,NA,264720,0,0,0,15673,19064,16765
2019-03-16,토,3,6,2.1,11.1,NA,NA,19.54803,NA,NA,NA,207976,0,0,0,15670,19061,16766
2019-03-17,일,13,7.3,2.6,14.1,NA,51,16.76096,NA,NA,NA,157423,0,0,0,15667,19058,16767
2019-03-18,월,37,7.1,-0.6,14.5,NA,NA,13.20337,NA,NA,NA,246261,0,0,0,15664,19055,16768
2019-03-19,화,37,10.6,1.5,19.6,NA,NA,11.9188,NA,NA,NA,249559,0,0,0,15661,19053,16769
2019-03-20,수,31,10.9,6.3,16.4,17.7,NA,13.3993,NA,NA,NA,239308,0,0,0,15658,19051,16770
2019-03-21,목,23,8.5,2.7,13.7,2.6,NA,11.52584,NA,NA,NA,243382,0,0,0,15655,19049,16771
2019-03-22,금,35,4.4,0.3,10.6,NA,NA,17.21226,NA,NA,NA,270533,0,0,0,15652,19047,16772
2019-03-23,토,33,3.2,-1.2,9.7,6.2,NA,20.02795,NA,NA,NA,194326,0,0,0,15649,19045,16773
2019-03-24,일,40,4.5,-1.9,11.2,NA,47,17.17264,NA,NA,NA,156540,0,0,0,15646,19043,16774
2019-03-25,월,27,7.2,0.2,14.4,NA,NA,11.6073,NA,NA,NA,244327,0,0,0,15643,19041,16775
2019-03-26,화,50,11.9,4.3,19.5,NA,NA,13.88693,NA,NA,NA,243790,0,0,0,15640,19040,16776
2019-03-27,수,20,14.3,10.4,21,NA,NA,11.49722,NA,NA,NA,248469,0,0,0,15636,19039,16776
2019-03-28,목,27,12,7.3,18.1,NA,NA,12.34369,NA,NA,NA,246942,0,0,0,15632,19038,16776
2019-03-29,금,41,11.6,6.2,18.4,NA,NA,16.54521,NA,NA,NA,273584,0,0,0,15628,19037,16776
2019-03-30,토,47,6.1,4.2,10.3,4.7,NA,21.40388,NA,NA,NA,194407,0,0,0,15624,19036,16776
2019-03-31,일,39,5.5,2.8,9.7,0,62,18.71257,NA,NA,NA,149086,0,0,0,15620,19035,16776
2019-04-01,월,39,6.1,0.5,11.3,0,NA,14.1478,NA,NA,NA,237810,0,0,0,15619,19034,16775
2019-04-02,화,43,6.6,-1.1,14.4,NA,NA,13.30574,NA,NA,NA,241379,0,0,0,15618,19033,16774
2019-04-03,수,25,7.6,-0.2,14.9,NA,NA,12.6552,NA,NA,NA,245703,0,0,0,15617,19033,16773
2019-04-04,목,33,9.2,1.1,17.3,NA,NA,13.7009,NA,NA,NA,249228,0,0,0,15616,19033,16772
2019-04-05,금,31,11.6,7.7,18.6,NA,NA,17.31133,NA,NA,NA,262749,0,0,0,15615,19033,16771
2019-04-06,토,39,12.5,2.8,20.6,NA,NA,24.1161,NA,NA,NA,208637,0,0,0,15614,19033,16770
2019-04-07,일,39,14.2,9.3,20.7,0.8,69,23.29385,NA,NA,NA,156271,0,0,0,15613,19033,16769
2019-04-08,월,35,12.6,4.9,19.4,NA,NA,15.21882,NA,NA,NA,246332,0,0,0,15613,19033,16768
2019-04-09,화,51,10.4,5,16.5,31.3,NA,19.37852,NA,NA,NA,234989,0,0,0,15613,19033,16767
2019-04-10,수,18,7.9,4.9,10.6,4.9,NA,17.20125,NA,NA,NA,245375,0,0,0,15613,19033,16766
2019-04-11,목,33,10.3,4.3,15.8,NA,NA,16.21719,NA,NA,NA,246676,0,0,0,15613,19033,16765
2019-04-12,금,46,12.1,5.1,19,NA,NA,18.87768,NA,NA,NA,266665,0,0,0,15613,19033,16764
2019-04-13,토,43,12.2,4.7,19.9,NA,NA,23.85963,NA,NA,NA,208913,0,0,0,15613,19033,16763
2019-04-14,일,47,10.5,6.9,15.4,0.5,54,22.56296,NA,NA,NA,145419,0,0,0,15613,19033,16762
2019-04-15,월,36,11.6,2.9,20.5,NA,NA,13.65027,NA,NA,NA,246300,0,0,0,15613,19033,16761
2019-04-16,화,51,14.6,4,23.8,NA,NA,12.93809,NA,NA,NA,243061,0,0,0,15613,19033,16760
2019-04-17,수,22,17.2,10,25,NA,NA,12.3525,NA,NA,NA,248723,0,0,0,15613,19033,16759
2019-04-18,목,30,15.7,9.6,21.6,NA,NA,13.16484,NA,NA,NA,244314,0,0,0,15613,19033,16759
2019-04-19,금,66,14.5,11.5,18.5,0.2,NA,19.04609,NA,NA,NA,262814,0,0,0,15613,19033,16759
2019-04-20,토,52,17.2,11.4,23.5,NA,NA,22.782,NA,NA,NA,201630,0,0,0,15613,19033,16759
2019-04-21,일,35,18.1,15.2,22.6,NA,68,20.35047,NA,NA,NA,146116,0,0,0,15613,19033,16759
2019-04-22,월,25,20.5,11.3,29.3,NA,NA,12.82691,NA,NA,NA,240249,0,0,0,15613,19033,16759
2019-04-23,화,42,18.6,15.6,23.1,6.2,NA,13.94967,NA,NA,NA,231559,0,0,0,15613,19030,16760
2019-04-24,수,42,17.7,15.3,21.1,21.8,NA,13.2562,NA,NA,NA,248891,0,0,0,15613,19027,16761
2019-04-25,목,37,15.1,10.9,17.2,7.7,NA,15.64811,NA,NA,NA,235667,0,0,0,15613,19024,16762
2019-04-26,금,49,10,8.5,12,1.2,NA,20.0929,NA,NA,NA,262768,0,0,0,15613,19021,16763
2019-04-27,토,40,12.2,5.1,18.1,NA,NA,20.35047,NA,NA,NA,211716,0,0,0,15613,19018,16763
2019-04-28,일,54,12.9,10.3,17.4,0.4,90,18.94373,NA,NA,NA,150319,0,0,0,15613,19015,16763
2019-04-29,월,44,11,8,15.1,16.6,NA,14.17972,NA,NA,NA,231854,0,0,0,15613,19012,16763
2019-04-30,화,57,16.1,9.6,22.4,NA,NA,15.9266,NA,NA,NA,255918,0,0,0,15613,19009,16764
2019-05-01,수,7,15.9,10.3,23.3,NA,NA,16.04438,NA,NA,NA,210385,1,0,0,15613,19006,16762
2019-05-02,목,39,15.9,8.9,25,NA,NA,14.45821,NA,NA,NA,254376,0,0,0,15614,19003,16760
2019-05-03,금,42,18,7.4,28.4,NA,NA,18.23265,NA,NA,NA,276646,0,0,0,15615,19000,16758
2019-05-04,토,28,19.2,10.2,27.4,NA,NA,19.02958,NA,NA,NA,203897,0,0,0,15616,18997,16756
2019-05-05,일,49,19.8,12.2,28,NA,69,21.08356,NA,NA,NA,164601,1,0,0,15617,18994,16754
2019-05-06,월,39,14.5,9.4,20.3,0,NA,18.94373,NA,NA,NA,164145,1,0,0,15618,18991,16752
2019-05-07,화,37,14.9,5.6,23.2,NA,NA,12.74766,NA,NA,NA,250341,0,0,0,15619,18988,16750
2019-05-08,수,39,15.9,7.4,23.1,NA,NA,12.5033,NA,NA,NA,248946,0,0,0,15620,18985,16748
2019-05-09,목,23,17.7,10.9,24.7,NA,NA,11.84175,NA,NA,NA,256945,0,0,0,15621,18982,16746
2019-05-10,금,44,18.6,8.3,27.9,NA,NA,16.00805,NA,NA,NA,289768,0,0,0,15622,18979,16744
2019-05-11,토,42,20.1,11.3,28.9,NA,NA,19.27064,NA,NA,NA,238886,0,0,0,15623,18977,16742
2019-05-12,일,37,21.5,13.1,29.3,NA,63,19.73626,NA,NA,NA,169451,1,0,0,15624,18975,16740
2019-05-13,월,38,20.1,13.3,28.3,0,NA,13.14943,NA,NA,NA,246060,0,0,0,15625,18973,16738
2019-05-14,화,49,21.1,14,28.3,NA,NA,12.38992,NA,NA,NA,253101,0,0,0,15625,18971,16736
2019-05-15,수,30,22,15.7,29,NA,NA,13.45434,NA,NA,NA,254257,0,0,0,15625,18969,16734
2019-05-16,목,33,23.5,16.7,30.8,NA,NA,12.43945,NA,NA,NA,251635,0,0,0,15625,18967,16732
2019-05-17,금,56,23.7,18.6,28.1,0,NA,17.88261,NA,NA,NA,275435,0,0,0,15625,18965,16730
2019-05-18,토,53,19.1,16,23.7,14.3,NA,22.9262,NA,NA,NA,201247,0,0,0,15625,18963,16728
2019-05-19,일,38,21.1,18.5,24.7,0.7,88,24.39899,NA,NA,NA,154080,0,0,0,15625,18961,16726
2019-05-20,월,30,17.1,12.2,20.8,6,NA,16.48137,NA,NA,NA,246673,0,0,0,15625,18959,16725
2019-05-21,화,41,17.9,11.6,24.7,NA,NA,14.06194,NA,NA,NA,247255,0,0,0,15625,18957,16724
2019-05-22,수,12,20.8,13.4,27.2,NA,NA,13.57542,NA,NA,NA,251882,0,0,0,15625,18955,16723
2019-05-23,목,43,23,16,29.8,NA,NA,12.99533,NA,NA,NA,249720,0,0,0,15625,18953,16722
2019-05-24,금,40,24.4,16,32.7,NA,NA,17.16603,NA,NA,NA,278382,0,0,0,15625,18952,16721
2019-05-25,토,46,24,18.7,30.4,NA,NA,22.05442,NA,NA,NA,219341,0,0,0,15625,18951,16720
2019-05-26,일,29,24.7,17.2,32.2,0,68,20.06648,NA,NA,NA,157653,0,0,0,15625,18950,16719
2019-05-27,월,49,17.9,14.2,23.6,14.4,NA,15.08453,NA,NA,NA,225629,0,0,0,15625,18949,16718
2019-05-28,화,30,17.7,11.7,24,NA,NA,13.8495,NA,NA,NA,248663,0,0,0,15625,18948,16717
2019-05-29,수,26,20.1,11.9,27.8,NA,NA,14.8952,NA,NA,NA,251243,0,0,0,15625,18947,16716
2019-05-30,목,33,20.2,14.6,27.2,0.2,NA,12.69813,NA,NA,NA,246340,0,0,0,15625,18946,16715
2019-05-31,금,47,19,15.2,24.3,0,NA,16.69712,NA,NA,NA,265333,0,0,0,15625,18945,16714
2019-06-01,토,31,19.1,12.9,24.5,NA,NA,22.0313,NA,NA,NA,208589,0,0,0,15622,18944,16713
2019-06-02,일,38,21.5,14.6,28.6,NA,72,20.28993,NA,NA,NA,151237,0,0,0,15619,18943,16712
2019-06-03,월,29,23.4,14.6,30.9,NA,NA,12.34809,NA,NA,NA,244722,0,0,0,15616,18942,16711
2019-06-04,화,33,24.3,17.5,31.7,NA,NA,15.30908,NA,NA,NA,249981,0,0,0,15613,18941,16710
2019-06-05,수,34,24.3,18.1,30.9,NA,NA,15.69324,NA,NA,NA,263813,0,0,0,15610,18940,16709
2019-06-06,목,47,22,16.9,28.2,17.1,NA,21.7363,NA,NA,NA,160475,1,0,0,15607,18939,16708
2019-06-07,금,48,18.8,16.6,20.5,25.6,NA,21.57229,NA,NA,NA,231189,0,0,0,15604,18938,16707
2019-06-08,토,38,21.3,16.1,27.2,NA,NA,19.31798,NA,NA,NA,200888,0,0,0,15601,18937,16706
2019-06-09,일,47,22.1,17.9,28.1,9,65,18.65093,NA,NA,NA,142218,0,0,0,15598,18936,16705
2019-06-10,월,32,18.9,15.1,23.9,11.1,NA,12.27875,NA,NA,NA,240625,0,0,0,15595,18935,16704
2019-06-11,화,43,21.1,16.1,26.2,NA,NA,14.38776,NA,NA,NA,240516,0,0,0,15592,18934,16703
2019-06-12,수,26,21.4,15.7,27.9,NA,NA,12.01237,NA,NA,NA,244491,0,0,0,15589,18933,16702
2019-06-13,목,27,23.4,16.5,30.1,NA,NA,11.78341,NA,NA,NA,242699,0,0,0,15586,18932,16701
2019-06-14,금,35,21.9,19.3,25.1,NA,NA,15.72846,NA,NA,NA,261267,0,0,0,15583,18931,16700
2019-06-15,토,82,21.9,16.7,27.4,NA,NA,34.49387,NA,NA,NA,208401,0,0,0,15580,18930,16699
2019-06-16,일,36,21.9,15.9,28.2,NA,63,20.34497,NA,NA,NA,141412,0,0,0,15577,18929,16698
2019-06-17,월,40,22.2,17.9,27.6,NA,NA,11.35743,NA,NA,NA,241699,0,0,0,15574,18928,16697
2019-06-18,화,92,21.7,17.5,25.8,0.1,NA,13.23419,NA,NA,NA,239287,0,0,0,15571,18927,16696
2019-06-19,수,37,22.7,19.9,27,NA,NA,11.77241,NA,NA,NA,250231,0,0,0,15568,18925,16695
2019-06-20,목,40,23.9,19.2,29.1,NA,NA,11.74599,NA,NA,NA,251162,0,0,0,15565,18923,16694
2019-06-21,금,49,23.8,19.8,29,NA,NA,15.12196,NA,NA,NA,262551,0,0,1,15562,18921,16693
2019-06-22,토,28,23.9,19.2,29.7,0,NA,18.58929,NA,NA,NA,194710,0,0,1,15558,18919,16692
2019-06-23,일,31,24.2,18.5,29.6,NA,73,17.39939,NA,NA,NA,143431,0,0,1,15554,18917,16691
2019-06-24,월,21,24.9,19.1,30.6,NA,NA,11.35412,NA,NA,NA,243820,0,0,1,15550,18915,16690
2019-06-25,화,29,26.4,19,33.2,NA,NA,11.56547,NA,NA,NA,242268,0,0,1,15546,18913,16690
2019-06-26,수,28,22.1,20.8,24.8,1.7,NA,11.98155,NA,NA,NA,239119,0,0,1,15542,18911,16690
2019-06-27,목,24,24.7,21.3,29.2,0.6,NA,11.37944,NA,NA,NA,237835,0,0,1,15538,18909,16690
2019-06-28,금,38,25.4,22.1,29.9,0,NA,14.5848,NA,NA,NA,256741,0,0,1,15534,18907,16690
2019-06-29,토,48,22.2,21.4,24,12.7,NA,19.49299,NA,NA,NA,175263,0,0,1,15530,18905,16690
2019-06-30,일,27,24,21.1,28.1,NA,56,16.47477,NA,NA,NA,137462,0,0,1,15526,18903,16690
2019-07-01,월,22,23.7,20.7,27.3,NA,NA,11.7647,NA,NA,NA,235388,0,0,1,15522,18901,16691
2019-07-02,화,31,23.8,17.2,29.9,NA,NA,11.62821,NA,NA,NA,238926,0,0,1,15521,18899,16692
2019-07-03,수,18,24.4,20.2,28.8,NA,NA,11.84726,NA,NA,NA,244675,0,0,1,15520,18897,16693
2019-07-04,목,20,25.6,19.2,32,NA,NA,12.08502,NA,NA,NA,244558,0,0,1,15519,18895,16694
2019-07-05,금,37,27.7,20,35.1,NA,NA,18.3174,NA,NA,NA,265999,0,0,1,15518,18893,16695
2019-07-06,토,33,27.5,20.7,33.3,NA,NA,16.70372,NA,NA,NA,196081,0,0,1,15517,18891,16696
2019-07-07,일,38,25.3,21.1,30.2,NA,72,15.73397,NA,NA,NA,145134,0,0,1,15516,18889,16697
2019-07-08,월,20,24.5,19.6,30.5,0.6,NA,11.72067,NA,NA,NA,237812,0,0,1,15515,18887,16698
2019-07-09,화,33,24.4,19.6,29.3,NA,NA,13.1043,NA,NA,NA,246265,0,0,1,15514,18885,16699
2019-07-10,수,29,21.6,19.5,24,18.3,NA,14.38226,NA,NA,NA,233535,0,0,1,15513,18883,16700
2019-07-11,목,29,21.3,19.5,23.2,3.7,NA,12.58585,NA,NA,NA,233245,0,0,1,15512,18881,16701
2019-07-12,금,60,23.5,19.9,28.1,NA,NA,25.01651,NA,NA,NA,259692,0,1,1,15511,18879,16702
2019-07-13,토,35,24.4,21.4,28.8,NA,NA,18.99216,NA,NA,NA,196177,0,0,1,15510,18877,16703
2019-07-14,일,34,25.9,21.4,31,NA,82,17.63935,NA,NA,NA,151213,0,0,1,15509,18875,16704
2019-07-15,월,21,23.8,21.5,28.3,12.8,NA,14.02452,NA,NA,NA,233848,0,0,1,15508,18873,16705
2019-07-16,화,52,24.8,20.2,30.6,23.3,NA,12.7983,NA,NA,NA,239618,0,0,1,15506,18871,16706
2019-07-17,수,16,26,22.2,30,0,NA,12.85663,NA,NA,NA,245053,0,0,1,15504,18869,16707
2019-07-18,목,19,25.6,22.8,28.7,4.1,NA,14.03443,NA,NA,NA,240439,0,0,1,15502,18867,16708
2019-07-19,금,36,26.6,23.5,30,0,NA,20.30644,NA,NA,NA,258861,0,0,1,15500,18865,16709
2019-07-20,토,40,25.6,23.8,28.5,18.7,NA,19.26624,NA,NA,NA,170545,0,0,1,15498,18863,16710
2019-07-21,일,39,24.8,22.3,27.3,26.8,87,18.15229,NA,NA,NA,131754,0,0,1,15496,18861,16711
2019-07-22,월,29,27.9,25.4,32,0,NA,18.57498,NA,NA,NA,236224,0,1,1,15494,18858,16712
2019-07-23,화,45,29,26.2,33.1,NA,NA,14.31071,NA,NA,NA,234064,0,0,1,15492,18855,16713
2019-07-24,수,29,27.7,25.5,29.7,0,NA,13.61504,NA,NA,NA,238066,0,0,1,15490,18854,16714
2019-07-25,목,35,26.4,25.6,27.8,46.5,NA,14.33823,NA,NA,NA,216183,0,0,1,15488,18853,16715
2019-07-26,금,39,27,25.7,29.8,15.4,NA,17.79896,NA,NA,NA,236607,0,0,1,15486,18852,16715
2019-07-27,토,36,27.9,25.1,31.4,9.2,NA,17.60523,NA,NA,NA,174348,0,0,1,15484,18851,16715
2019-07-30,화,49,29.4,26.4,33.3,NA,NA,17.07467,NA,NA,NA,220028,0,0,1,15482,18850,16715
2019-07-31,수,24,29.6,27.4,33,NA,NA,17.12971,NA,NA,NA,225337,0,0,1,15480,18849,16715
2019-08-01,목,36,29.5,26.2,33.9,NA,NA,16.64318,NA,NA,NA,216500,0,0,1,15478,18848,16714
2019-08-02,금,42,30,25.9,34.2,NA,NA,17.40159,NA,NA,NA,224932,0,0,1,15476,18847,16713
2019-08-03,토,45,29.9,26,35.6,NA,NA,18.83805,NA,NA,NA,160305,0,0,1,15474,18846,16712
2019-08-04,일,33,29.8,25.7,35.6,0,66,17.90903,NA,NA,NA,126042,0,0,1,15472,18845,16711
2019-08-05,월,35,30.7,25.7,36,NA,NA,16.59365,NA,NA,NA,217290,0,0,1,15470,18844,16710
2019-08-06,화,37,29.7,26.7,32.7,NA,NA,17.46763,NA,NA,NA,218352,0,0,1,15468,18843,16709
2019-08-07,수,25,28.6,24.3,33.3,12.4,NA,15.54134,NA,NA,NA,223565,0,0,1,15466,18843,16708
2019-08-08,목,41,28.5,26,33.8,1.1,NA,14.96455,NA,NA,NA,220853,0,0,1,15464,18843,16707
2019-08-09,금,25,29.5,25.6,34,0.2,NA,20.96909,NA,NA,NA,238813,0,0,1,15462,18843,16706
2019-08-10,토,40,30.2,26.3,34.5,NA,NA,21.21015,NA,NA,NA,171361,0,0,1,15460,18843,16705
2019-08-11,일,70,29.7,26.4,33.9,0,100,34.45865,NA,NA,NA,129671,0,1,1,15458,18843,16704
2019-08-12,월,33,29,26.2,32.5,1.3,NA,20.95808,NA,NA,NA,220917,0,0,1,15456,18843,16703
2019-08-13,화,27,29.8,25.7,34.3,0,NA,19.06921,NA,NA,NA,223709,0,0,1,15454,18843,16702
2019-08-14,수,32,30.1,26.5,34,NA,NA,18.07634,NA,NA,NA,238185,0,0,1,15452,18843,16701
2019-08-15,목,37,25.8,24.7,29.3,12.7,NA,20.04667,NA,NA,NA,136863,1,0,1,15450,18843,16700
2019-08-16,금,32,26.9,24.8,30.7,0.6,NA,15.72186,NA,NA,NA,223695,0,0,1,15448,18843,16699
2019-08-17,토,44,26.3,23.5,29.8,2.1,NA,19.18369,NA,NA,NA,172653,0,0,1,15446,18843,16698
2019-08-18,일,27,25.6,20.5,30.9,NA,47,17.5678,NA,NA,NA,136533,0,0,1,15444,18843,16697
2019-08-19,월,18,26.5,21,31.9,NA,NA,14.71688,NA,NA,NA,231603,0,0,1,15442,18843,16695
2019-08-20,화,29,27.8,23.5,32.2,NA,NA,13.9937,NA,NA,NA,230823,0,0,1,15440,18843,16693
2019-08-21,수,23,27.3,23.4,32,3.7,NA,13.67558,NA,NA,NA,229432,0,0,1,15438,18843,16691
2019-08-22,목,31,26.5,23.5,29.7,19.9,NA,13.6921,NA,NA,NA,228409,0,0,1,15436,18843,16689
2019-08-23,금,27,25.2,22.1,29.9,0,NA,16.14454,NA,NA,NA,252241,0,0,1,15434,18843,16687
2019-08-24,토,35,23.6,20.6,27.1,NA,NA,18.07964,NA,NA,NA,204511,0,0,1,15432,18843,16685
2019-08-25,일,36,24.6,20.1,29.9,NA,78,17.43351,NA,NA,NA,141992,0,0,1,15430,18842,16683
2019-08-26,월,27,25.9,19.3,31.5,NA,NA,12.22701,NA,NA,NA,235800,0,0,1,15428,18841,16681
2019-08-27,화,70,22.4,20.1,26.1,34.6,NA,14.10157,NA,NA,NA,225352,0,0,1,15426,18840,16679
2019-08-28,수,29,24.2,21.6,28.4,1,NA,13.06137,NA,NA,NA,241046,0,0,1,15424,18839,16677
2019-08-29,목,32,23.2,20.7,26.9,13.3,NA,13.12742,NA,NA,NA,235862,0,0,1,15422,18838,16675
2019-08-30,금,39,23.2,19.4,27.8,1.4,NA,15.86165,NA,NA,NA,254561,0,0,1,15420,18837,16673
2019-08-31,토,38,23.3,18.3,28.3,NA,NA,19.21561,NA,NA,NA,191461,0,0,1,15417,18836,16671
2019-09-01,일,28,23.5,18.9,28.3,NA,56,17.66687,NA,NA,NA,144530,0,0,1,15415,18835,16671
2019-09-02,월,25,22.6,20.5,26.7,10.2,NA,12.67942,NA,NA,NA,235038,0,0,0,15413,18834,16671
2019-09-03,화,46,22.3,20.3,23.9,2,NA,12.66511,NA,NA,NA,231754,0,0,0,15411,18833,16671
2019-09-04,수,27,24.5,22.2,28.2,2.9,NA,15.09114,NA,NA,NA,244360,0,0,0,15409,18832,16671
2019-09-05,목,38,24.4,22.8,28.2,24,NA,15.29587,NA,NA,NA,236626,0,0,0,15407,18831,16671
2019-09-06,금,36,25.6,22.6,27.6,0.1,NA,17.28381,NA,NA,NA,257081,0,0,0,15405,18830,16671
2019-09-07,토,39,26.2,23.9,29.9,1.5,NA,24.68849,NA,NA,NA,147735,0,0,0,15403,18829,16672
2019-09-08,일,57,25.3,23.3,29.1,0.7,62,18.9019,NA,NA,NA,146956,0,0,0,15401,18828,16672
2019-09-09,월,30,24,22.3,25.3,12.1,NA,12.41524,NA,NA,NA,237045,0,0,0,15399,18827,16672
2019-09-10,화,49,27.2,23.4,31.5,0,NA,14.16431,NA,NA,NA,242542,0,0,0,15397,18826,16672
2019-09-11,수,28,25.3,23.7,28.7,0.5,NA,14.65304,NA,NA,NA,261846,0,0,0,15395,18825,16672
2019-09-12,목,40,20.8,19.5,23.7,6.6,NA,17.46873,NA,NA,NA,102507,1,0,0,15393,18824,16672
2019-09-13,금,39,22.9,17.2,28.2,NA,NA,18.23815,NA,NA,NA,77204,1,0,0,15391,18824,16672
2019-09-14,토,40,23.4,19.2,28.2,NA,NA,21.40718,NA,NA,NA,119183,1,0,0,15389,18824,16672
2019-09-15,일,32,25.3,21.4,30.5,NA,57,19.29816,NA,NA,NA,141828,0,0,0,15387,18824,16672
2019-09-16,월,29,24.5,21,29.1,NA,NA,12.34919,NA,NA,NA,239263,0,0,0,15385,18824,16672
2019-09-17,화,47,23,17.2,28.5,NA,NA,12.18078,NA,NA,NA,242713,0,0,0,15383,18824,16673
2019-09-18,수,34,21.9,15.6,28.7,NA,NA,13.15934,NA,NA,NA,250347,0,0,0,15381,18824,16673
2019-09-19,목,35,20.2,13.2,26.9,NA,NA,12.34479,NA,NA,NA,251761,0,0,0,15379,18824,16673
2019-09-20,금,34,20,17.4,23,NA,NA,17.88371,NA,NA,NA,270454,0,0,0,15377,18824,16673
2019-09-21,토,50,17.8,15.9,20.1,38.3,NA,26.62028,NA,NA,NA,189522,0,0,0,15375,18824,16673
2019-09-22,일,70,16.4,15.6,17.4,68,61,25.25647,NA,NA,NA,114382,0,0,0,15373,18824,16673
2019-09-23,월,43,17.8,14.6,21.7,0.1,NA,13.57322,NA,NA,NA,241882,0,0,0,15371,18822,16673
